index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_2019,Volume_2019 Product,province,price,returnability,norm,OnInvoice Discount(LCU),label
9477,2.0,1,0,0,16,0,4.52417702677856,-1.1488535051048565,8,290.91,1,16.186414056238647,3.3253956682458736,0
9478,2.0,1,0,0,16,0,6.683661276131932,0.7584666466805878,8,374.35,1,16.186414056238647,5.362277595506914,0
9479,2.0,1,0,0,16,0,7.1867648538040125,1.2243634939736698,8,388.54,1,16.186414056238647,5.940355446282072,1
9480,2.0,1,0,0,16,0,5.502400415123504,-0.3410828491788961,8,344.98,1,16.186414056238647,4.314684186203576,0
9481,2.0,1,0,0,16,0,5.599088403541535,-0.3410828491788962,8,380.0,1,16.186414056238647,4.358758007734528,0
9482,2.0,1,0,0,18,0,4.9913845145041185,-0.8675005677047231,8,350.33,1,18.16590212458495,3.8435300089828455,0
9483,2.0,1,0,0,22,0,5.69251928237749,-0.3410828491788962,8,417.22,1,22.135943621178654,4.3778931033922746,0
9484,2.0,1,0,0,11,3,7.552247786193354,1.7227665977411035,8,340.18,1,11.661903789690601,6.12496781433699,1
9485,2.0,1,0,0,16,3,5.957907763579139,0.0,8,386.8,1,16.46207763315433,4.539564428890097,1
9486,2.0,1,0,0,16,3,6.3634245766587485,0.3364722366212129,8,414.45,1,16.46207763315433,4.848116364598481,1
9487,2.0,1,0,0,21,3,10.828512430465885,5.262690188904886,8,261.34,1,21.354156504062622,9.586363624337627,1
9489,0.0,1,3,5,2,0,6.290828124333601,0.1823215567939546,1,449.67,1,3.872983346207417,4.623010104116422,2
9490,0.0,1,3,5,13,0,7.3250830796328135,1.6409365794934714,1,294.17,1,13.416407864998739,5.625099952621732,0
9491,0.0,1,3,5,16,0,6.516607191468766,0.5544596607860519,1,388.44,1,16.34013463836819,4.817131447899731,0
9492,0.0,1,3,5,16,0,5.62278931544667,-0.3396773675701612,1,388.57,1,16.34013463836819,3.9233585150918917,0
9493,0.0,1,3,5,11,3,8.412943170042439,2.766319109226186,1,283.33,1,11.874342087037917,6.714789270488868,1
9494,0.0,1,3,5,21,3,8.722822662711113,3.1570004211501135,1,261.34,1,21.470910553583888,7.016869739762859,1
9495,2.0,1,0,0,4,0,5.914313487919567,-0.1625189294977748,3,435.65,0,4.58257569495584,3.77413929806476,2
9496,2.0,1,0,0,10,0,3.9648051908671156,-2.047942874620465,3,408.6,0,10.246950765959598,1.9615022438151495,2
9497,2.0,1,0,0,11,0,4.90141548910036,-1.152013065395225,3,425.57,1,11.269427669584644,3.2950958507796098,0
9498,2.0,1,0,0,13,0,6.437111444848978,0.5877866649021191,3,347.0,1,13.228756555322953,4.907716240088415,0
9499,2.0,1,0,0,13,0,7.894616304225583,2.21046980408624,3,294.17,1,13.228756555322953,6.235801914429193,1
9500,2.0,1,0,0,16,0,4.52417702677856,-1.1488535051048565,3,290.91,1,16.186414056238647,2.919930560137709,0
9501,2.0,1,0,0,16,0,6.315936496006614,0.35276731910771536,3,388.84,1,16.186414056238647,4.711690029365764,0
9502,2.0,1,0,0,16,0,3.652215469742345,-2.5383074265151158,3,488.1,1,16.186414056238647,2.066862759472976,0
9503,2.0,1,0,0,16,0,3.422958873443668,-2.5383074265151158,3,388.1,1,16.186414056238647,1.8293763327993617,0
9504,2.0,1,0,0,16,0,6.109914027307526,0.29565024210095786,3,335.04,1,16.186414056238647,4.513054897080286,0
9505,2.0,1,0,0,21,0,5.732369931508114,0.0769610411361284,3,285.83,1,21.142374511865974,4.124550404279167,0
9506,2.0,1,0,0,22,0,5.980201354829271,-0.053400776727115296,3,417.22,1,22.135943621178654,4.18737942818929,0
9507,2.0,1,0,0,11,3,4.987298428731818,-0.916290731874155,3,366.35,1,11.661903789690601,2.6290069937617573,0
9508,2.0,1,0,0,11,3,6.333723579312354,0.6418538861723947,3,296.45,1,11.661903789690601,3.9464244321454784,0
9509,2.0,1,0,0,13,3,9.625516838491485,4.051784947803305,3,263.42,1,13.564659966250536,7.088483901062318,1
9510,2.0,1,0,0,16,3,7.3371712612460875,1.3862943611198906,3,384.09,1,16.46207763315433,4.94741146392922,1
9511,2.0,1,0,0,16,3,5.11066160816338,-0.5108256237659905,3,276.3,1,16.46207763315433,2.738256043159276,0
9512,2.0,1,0,0,21,3,6.776643813114421,1.1631508098056809,3,274.1,1,21.354156504062622,4.382151626862032,1
9514,2.0,1,2,10,13,2,3.909620120811836,-1.8451602459551701,3,315.7,0,13.490737563232042,0.6830968447064438,2
9516,2.0,1,1,13,11,0,4.016022595446631,-1.4271163556401458,3,231.17,1,11.313708498984761,2.6946271807700692,0
9517,2.0,1,1,13,13,0,5.113913643549758,-0.3285040669720361,3,231.0,1,13.2664991614216,3.7054907199191334,0
9518,2.0,1,1,13,16,0,5.418763519623904,-0.23445731121448327,3,285.21,1,16.217274740226856,4.089834406744215,0
9519,2.0,1,1,13,16,0,3.1161784266298582,-2.5383074265151158,3,285.57,1,16.217274740226856,1.7867469274045107,0
9520,2.0,1,1,13,21,0,5.859018279807676,0.5877866649021191,3,194.66,1,21.166010488516726,4.445822692753959,0
9521,2.0,1,1,13,21,3,8.290152054373314,2.8791984572980396,3,223.84,1,21.37755832643195,6.972493780122375,1
9531,0.0,1,2,4,16,2,6.639888905636524,0.5080216964332565,1,460.29,0,16.278820596099706,4.362843815257107,2
9532,0.0,1,2,4,21,2,6.327936783729195,0.598836501088704,1,307.69,0,21.213203435596427,3.9027804240612136,2
9533,0.0,1,2,4,2,0,3.9961803134348695,-2.120263536200091,1,453.25,1,3.1622776601683795,1.7334238922150915,2
9534,0.0,1,2,4,2,0,4.598346960639966,-1.4271163556401458,1,413.83,1,3.1622776601683795,2.427454075039915,2
9535,0.0,1,2,4,2,0,4.6701148746284735,-1.4271163556401458,1,444.62,1,3.1622776601683795,2.138889000323256,2
9536,0.0,1,2,4,11,0,5.096996459744299,-0.616186139423817,1,302.83,1,11.269427669584644,3.2378938307039626,0
9537,0.0,1,2,4,13,0,5.233138640523042,-0.616186139423817,1,347.0,1,13.228756555322953,2.6858045921548905,0
9538,0.0,1,2,4,16,0,5.90549807855679,-0.053400776727115296,1,387.18,1,16.186414056238647,3.6189933266497696,0
9539,0.0,1,2,4,16,0,6.1296382724121,0.16974277458709455,1,387.57,1,16.186414056238647,3.881357591117261,0
9540,0.0,1,2,4,21,0,6.337179650810373,0.6830968447064438,1,285.45,1,21.142374511865974,3.9233585150918917,0
9541,0.0,1,2,4,22,0,4.593805855909042,-1.439695137847006,1,417.17,1,22.135943621178654,1.8640801308076809,0
9542,0.0,1,2,4,11,3,6.894254552928282,1.1631508098056809,1,308.31,1,11.661903789690601,5.01754470239719,1
9543,0.0,1,2,4,16,3,8.240287511175238,2.2823823856765264,1,386.8,1,16.46207763315433,6.095103581867468,1
9544,0.0,1,2,4,21,3,8.163103474325602,2.5494451709255714,1,274.15,1,21.354156504062622,5.820913445912943,1
9545,0.0,2,2,12,22,0,4.977078510567413,-1.3093333199837622,1,537.22,0,22.181073012818835,2.865053949911875,2
9546,0.0,2,2,12,21,2,3.1917101567954314,-2.5383074265151158,1,307.97,0,21.283796653792763,0.6830968447064438,2
9547,0.0,2,2,12,13,0,4.422208424306714,-1.4271163556401458,1,347.0,1,13.341664064126334,1.791759469228055,0
9548,0.0,2,2,12,13,0,6.304668156789841,0.62057648772511,1,294.15,1,13.341664064126334,4.379523504455763,0
9549,0.0,2,2,12,16,0,7.6303107650226645,1.6690267038457576,1,388.11,1,16.278820596099706,5.506753288989972,0
9550,0.0,2,2,12,16,0,6.258797217809672,0.29713723122253594,1,388.25,1,16.278820596099706,4.123093975508087,0
9551,0.0,2,2,12,21,0,6.452916086256174,0.7975071958841882,1,285.83,1,21.213203435596427,4.61015772749913,0
9552,2.0,1,2,12,2,0,3.2120525995200753,-2.8134107167600364,3,413.83,1,3.7416573867739413,2.4553061800117097,2
9553,2.0,1,2,12,11,0,2.9796028916241073,-2.8134107167600364,3,328.0,1,11.445523142259598,2.2710944259026746,0
9554,2.0,1,2,12,11,0,5.790143640304245,0.0769610411361284,3,302.83,1,11.445523142259598,5.009034012729282,0
9555,2.0,1,2,12,13,0,5.8085027854266045,-0.04082199452025494,3,347.0,1,13.379088160259652,5.100780643947601,0
9556,2.0,1,2,12,16,0,6.683661276131932,0.7197891115063666,3,389.11,1,16.30950643030009,5.900636806147441,1
9557,2.0,1,2,12,16,0,4.500476114873425,-1.439695137847006,3,380.0,1,16.30950643030009,3.7939149169478172,0
9558,2.0,1,2,12,17,0,6.4833519698537225,1.2029723039923526,3,196.44,1,17.291616465790582,5.762585831132179,1
9559,2.0,1,2,12,13,3,8.371649366124425,2.833213344056216,3,254.28,1,13.711309200802088,7.579188406635328,1
9560,2.0,1,2,12,16,3,7.181683195201255,1.2237754316221157,3,386.8,1,16.583123951777,6.402165922011393,1
9561,2.0,1,2,12,22,3,8.265009528317327,2.3513752571634776,3,370.05,1,22.427661492005804,6.744494898206699,1
9566,2.0,1,0,0,13,0,3.7290612437467683,-2.120263536200091,3,347.0,1,13.228756555322953,2.7466296830696852,0
9567,2.0,1,0,0,21,3,9.732487465362727,4.1666652238017265,3,261.34,1,21.354156504062622,6.409401556711467,1
9571,2.0,1,0,0,2,0,5.094976442530006,-1.0216512475319814,7,453.33,1,3.1622776601683795,3.3221541743217022,2
9572,2.0,1,0,0,11,0,3.7164946211469094,-2.120263536200091,7,342.67,1,11.269427669584644,1.9501867058225735,0
9573,2.0,1,0,0,11,0,3.5151211279804695,-2.5383074265151158,7,425.57,1,11.269427669584644,1.7083778602890038,0
9574,2.0,1,0,0,11,0,5.346059362533458,-0.5108256237659907,7,349.63,1,11.269427669584644,3.3446270301737613,0
9575,2.0,1,0,0,11,0,2.89977188240808,-2.8134107167600364,7,302.83,1,11.269427669584644,1.0986122886681098,0
9576,2.0,1,0,0,11,0,4.632785353021065,-1.2039728043259361,7,342.67,1,11.269427669584644,2.866192902199006,0
9577,2.0,1,0,0,13,0,4.422208424306714,-1.4271163556401458,7,347.0,1,13.228756555322953,2.4042387467205457,0
9578,2.0,1,0,0,16,0,4.1420229975388425,-1.439695137847006,7,265.53,1,16.186414056238647,1.9213246735826988,0
9579,2.0,1,0,0,16,0,5.62278931544667,-0.23445731121448327,7,349.76,1,16.186414056238647,3.817712325956905,0
9580,2.0,1,0,0,16,0,5.217324207338505,-0.7465479572870606,7,389.11,1,16.186414056238647,3.4124669739203863,0
9581,2.0,1,0,0,16,0,4.809253234563559,-0.9263410677276565,7,309.7,1,16.186414056238647,2.72785282839839,0
9582,2.0,1,0,0,16,0,3.401863826205316,-2.5383074265151158,7,380.0,1,16.186414056238647,1.673351238177753,0
9583,2.0,1,0,0,17,0,2.8724340572094973,-2.4079456086518722,7,196.44,1,17.175564037317667,1.128171090909654,0
9584,2.0,1,0,0,22,0,4.881589066161162,-1.152013065395225,7,417.22,1,22.135943621178654,3.0596455992976437,0
9585,2.0,1,0,0,11,3,5.392763536839982,-0.2231435513142097,7,274.76,1,11.661903789690601,3.6216707044204863,0
9586,2.0,1,0,0,11,3,7.3795697676318355,1.6486586255873819,7,308.25,1,11.661903789690601,5.544200404831736,1
9587,2.0,1,0,0,13,3,9.705101245869935,4.1666652238017265,7,254.28,1,13.564659966250536,7.835132329893853,1
9588,2.0,1,0,0,20,3,7.285643619320067,1.4350845252893227,7,347.43,1,20.37154878746336,5.427677571853744,1
9589,2.0,1,0,0,15,4,2.990719731730447,-2.8134107167600364,7,331.67,1,15.716233645501712,1.1410330045520618,0
9590,2.0,1,0,0,16,4,3.169685580677429,-2.8134107167600364,7,396.67,1,16.673332000533065,1.366091653802371,0
9598,2.0,1,2,4,2,0,5.868166330763488,-0.2484613592984996,6,453.33,1,3.7416573867739413,5.0209815861504,2
9599,2.0,1,2,4,11,0,4.979213424087916,-0.7339691750802004,6,302.83,1,11.445523142259598,4.294287720365875,0
9600,2.0,1,2,4,13,0,4.827673532414877,-1.0216512475319814,6,347.0,1,13.379088160259652,4.000033882750859,0
9601,2.0,1,2,4,13,0,5.643324505619087,-0.040821994520255166,6,294.17,1,13.379088160259652,4.833181868699161,0
9602,2.0,1,2,4,17,0,3.5655812377694427,-1.7147984280919266,6,196.44,1,17.291616465790582,2.9739977814079848,0
9603,2.0,1,2,4,13,3,8.82124848806596,3.242592351485517,6,264.72,1,13.711309200802088,8.055468794545764,1
9604,2.0,1,2,4,16,3,7.181683195201255,1.223775431622116,6,386.8,1,16.583123951777,6.404914359120166,0
9605,2.0,1,2,4,16,3,6.6510549441390845,0.6931471805599453,6,386.8,1,16.583123951777,5.874256346202441,0
9615,2.0,1,2,12,2,0,4.401829261970061,-1.7147984280919266,6,453.33,1,3.7416573867739413,2.733717947850788,2
9616,2.0,1,2,12,11,0,5.240741218410441,-0.616186139423817,6,349.65,1,11.445523142259598,3.4506222649896783,0
9617,2.0,1,2,12,11,0,4.979213424087916,-0.7339691750802004,6,302.83,1,11.445523142259598,3.2824138456721883,0
9618,2.0,1,2,12,13,0,5.520820712974823,-0.3285040669720361,6,347.0,1,13.379088160259652,4.119524860752399,0
9619,2.0,1,2,12,16,0,5.728149831104496,-0.23445731121448327,6,388.62,1,16.30950643030009,3.9233585150918917,0
9620,2.0,1,2,12,16,0,5.371474887165763,-0.5923972774598024,6,389.11,1,16.30950643030009,3.672241812960913,0
9621,2.0,1,2,12,16,0,5.214718342671723,-0.7444404749474959,6,387.28,1,16.30950643030009,3.3439213138424253,0
9622,2.0,1,2,12,16,0,4.788158187325206,-1.152013065395225,6,380.0,1,16.30950643030009,2.876948737564024,0
9623,2.0,1,2,12,21,0,2.8419981736119486,-2.8134107167600364,6,285.83,1,21.236760581595302,1.545432582458188,0
9624,2.0,1,2,12,22,0,5.69251928237749,-0.3410828491788962,6,417.22,1,22.22611077089287,3.9774361439763783,0
9625,2.0,1,2,12,16,3,7.181683195201255,1.2237754316221157,6,386.8,1,16.583123951777,5.485750835228167,0
9626,2.0,1,2,12,21,3,8.196916299349326,2.6100697927420065,6,266.89,1,21.447610589527216,6.492966843413089,1
9627,2.0,1,0,0,0,0,5.483966713434666,-0.8675005677047231,4,573.33,1,2.449489742783178,3.828641396489095,2
9628,2.0,1,0,0,2,0,5.2914941411999115,-0.7339691750802004,4,413.83,1,3.1622776601683795,3.6184569898173904,2
9629,2.0,1,0,0,11,0,5.608518960429688,-0.17435338714477766,4,324.69,1,11.269427669584644,3.936130080771379,0
9630,2.0,1,0,0,11,0,5.4647212398696166,-0.2484613592984996,4,302.83,1,11.269427669584644,3.767921661453889,0
9631,2.0,1,0,0,13,0,6.213967893534768,0.36464311358790924,4,347.0,1,13.228756555322953,4.546481189639412,0
9632,2.0,1,0,0,13,0,7.37052027240417,1.6863989535702288,4,294.16,1,13.228756555322953,5.601528240617444,1
9633,2.0,1,0,0,16,0,5.9104713878984505,0.02761516703297339,4,358.83,1,16.186414056238647,4.2110900227464905,0
9634,2.0,1,0,0,16,0,4.52417702677856,-1.439695137847006,4,389.11,1,16.186414056238647,2.8249439525737094,0
9635,2.0,1,0,0,16,0,5.011301738639416,-0.7465479572870606,4,316.67,1,16.186414056238647,3.3877743613300146,0
9636,2.0,1,0,0,20,0,5.554121700101795,-0.5108256237659905,4,430.5,1,20.149441679609886,3.862832761237374,0
9637,2.0,1,0,0,22,0,4.188441885601216,-1.8451602459551701,4,417.22,1,22.135943621178654,2.4714836294558595,0
9638,2.0,1,0,0,23,0,7.050824788798578,1.1755733298042383,4,356.11,1,23.130067012440755,5.38063440903725,0
9639,2.0,1,0,0,11,3,4.294151248171873,-1.6094379124341003,4,366.35,1,11.661903789690601,2.340843805111136,0
9640,2.0,1,0,0,13,3,9.598879032614628,4.060443010546419,4,254.28,1,13.564659966250536,7.549224880800441,1
9649,2.0,2,2,4,4,0,5.354603177558628,-0.6733445532637656,10,414.86,0,5.291502622129181,2.637627736805664,0
9650,2.0,2,2,4,10,0,5.574243103301216,-0.44161055474451766,10,409.88,0,10.583005244258363,2.5368663887187113,0
9651,2.0,2,2,4,2,0,5.942274302917211,-0.1743533871447778,10,453.33,1,4.123105625617661,4.323602714536165,0
9652,2.0,2,2,4,11,0,5.096996459744299,-0.616186139423817,10,302.83,1,11.575836902790225,3.447126313550555,0
9653,2.0,2,2,4,13,0,5.233138640523042,-0.616186139423817,10,347.0,1,13.490737563232042,4.059753117452481,0
9654,2.0,2,2,4,15,0,4.49345619635809,-1.439695137847006,10,377.34,1,15.427248620541512,2.681706225762608,0
9655,2.0,2,2,4,16,0,5.03500265054455,-0.9288695140810151,10,389.11,1,16.401219466856727,3.3843902633457743,0
9656,2.0,2,2,4,22,0,6.328490201993626,0.29565024210095786,10,416.9,1,22.293496809607955,4.687303015526614,0
9657,2.0,2,2,4,16,3,4.663439094112067,-0.5108256237659907,10,176.67,1,16.673332000533065,3.0076608444192647,0
9658,2.0,2,2,4,21,3,8.757645281981004,3.169685580677429,10,267.19,1,21.517434791350013,7.096506123540996,1
9659,0.0,1,2,4,2,0,4.310664888188185,-1.7147984280919266,1,413.83,1,3.1622776601683795,2.3513752571634776,2
9660,0.0,1,2,4,11,0,4.6137334166485795,-1.439695137847006,1,425.57,1,11.269427669584644,2.624668592163159,0
9661,0.0,1,2,4,11,0,3.7367167835280966,-2.120263536200091,1,349.67,1,11.269427669584644,1.7749523509116738,0
9662,0.0,1,2,4,11,0,5.538829212023339,-0.17435338714477766,1,302.83,1,11.269427669584644,3.554776469590456,0
9663,0.0,1,2,4,16,0,4.118711918670395,-1.8451602459551701,1,389.11,1,16.186414056238647,2.130609828254235,0
9664,0.0,1,2,4,22,0,5.287054174269326,-0.7465479572870606,1,417.22,1,22.135943621178654,3.494080375808869,0
9665,0.0,1,2,4,13,3,7.658057540043142,2.0794415416798357,1,264.7,1,13.564659966250536,5.665838279740057,1
9666,0.0,1,2,4,16,3,6.294380000200352,0.3364722366212129,1,386.8,1,16.46207763315433,4.310530632968812,1
9667,1.0,1,2,10,13,0,4.257030144499196,-1.4271163556401458,6,294.17,1,13.2664991614216,1.8625285401162623,0
9673,0.0,1,0,0,11,0,3.0233474405869645,-2.8134107167600364,1,342.67,1,11.090536506409418,1.3609765531356006,0
9674,0.0,1,0,0,11,0,4.365897252743998,-1.0216512475319814,1,218.67,1,11.090536506409418,2.740194654428777,0
9675,0.0,1,0,0,11,0,4.835329072196206,-0.8675005677047231,1,299.71,1,11.090536506409418,3.1629401925378975,0
9676,0.0,1,0,0,11,0,3.9983841710761894,-1.4271163556401458,1,227.12,1,11.090536506409418,2.301584592660462,0
9677,0.0,1,0,0,13,0,3.7290612437467683,-2.120263536200091,1,347.0,1,13.076696830622021,2.1041341542702074,0
9678,0.0,1,0,0,16,0,4.52417702677856,-1.1488535051048565,1,290.91,1,16.06237840420901,2.8243506567983707,0
9679,0.0,1,0,0,16,0,3.652215469742345,-2.5383074265151158,1,488.1,1,16.06237840420901,1.9712993830601329,0
9680,0.0,1,0,0,16,0,3.652215469742345,-2.5383074265151158,1,488.1,1,16.06237840420901,1.9712993830601329,0
9681,0.0,1,0,0,16,0,4.500476114873425,-1.152013065395225,1,285.0,1,16.06237840420901,2.4714836294558595,0
9682,0.0,1,0,0,18,0,4.83723383467686,-0.8675005677047231,1,300.29,1,18.05547008526779,3.1888289035159043,0
9683,0.0,1,0,0,13,3,8.695436443218322,3.1570004211501135,1,254.28,1,13.416407864998739,6.9866496352448175,1
9684,0.0,1,0,0,16,3,5.734764212264929,-0.2231435513142097,1,386.8,1,16.34013463836819,3.751149779840061,0
9685,2.0,1,0,1,11,0,5.070412498132116,-1.1488535051048565,3,502.33,1,11.269427669584644,3.095577608523707,0
9686,2.0,1,0,1,11,0,4.4297447958819784,-1.4271163556401458,3,349.62,1,11.269427669584644,2.469793011977952,0
9687,2.0,1,0,1,13,0,4.422208424306714,-1.4271163556401458,3,347.0,1,13.228756555322953,3.1518809560439225,0
9688,2.0,1,0,1,13,0,6.397096307995467,0.712949807856125,3,294.17,1,13.228756555322953,5.246602930861358,0
9689,2.0,1,0,1,16,0,4.095011006765261,-1.8451602459551701,3,380.0,1,16.186414056238647,2.4714836294558595,0
9690,2.0,1,0,1,11,3,7.417310095614682,1.6863989535702288,3,308.25,1,11.661903789690601,5.033309611135128,1
9691,2.0,1,0,1,16,3,5.957907763579139,0.0,3,386.8,1,16.46207763315433,3.56953269648137,0
9692,2.0,1,0,1,16,3,7.181683195201255,1.2237754316221157,3,386.8,1,16.46207763315433,4.792810904259646,1
9693,2.0,1,0,1,21,3,9.383534567517906,3.817712325956905,3,261.34,1,21.354156504062622,6.9733744659899495,1
9694,2.0,1,0,1,22,3,6.534805762550652,0.6418538861723947,3,362.47,1,22.338307903688676,3.9512437185814275,1
9713,2.0,1,0,0,22,0,4.188441885601216,-1.8451602459551701,10,417.22,1,22.135943621178654,3.0291670496402285,0
9719,1.0,1,0,0,2,0,6.670525480692854,0.5538851132264376,3,453.34,1,2.6457513110645907,5.462517382228296,2
9720,1.0,1,0,0,2,0,4.310664888188185,-1.7147984280919266,3,413.83,1,2.6457513110645907,3.168003494494444,2
9721,1.0,1,0,0,2,0,4.90453376321371,-1.2039728043259361,3,449.67,1,2.6457513110645907,3.7674595542367935,2
9722,1.0,1,0,0,11,0,4.409641801706855,-1.4271163556401458,3,342.67,1,11.135528725660043,3.2782761681496484,0
9723,1.0,1,0,0,11,0,5.12455904041457,-0.9263410677276565,3,424.49,1,11.135528725660043,3.7300213974451113,0
9724,1.0,1,0,0,11,0,4.078215180292217,-1.7147984280919266,3,328.0,1,11.135528725660043,2.9841656371825254,0
9725,1.0,1,0,0,11,0,3.7367167835280966,-2.120263536200091,3,349.67,1,11.135528725660043,2.5937610547000824,0
9726,1.0,1,0,0,11,0,6.870063795960202,1.1568811967920858,3,302.83,1,11.135528725660043,5.703449085754963,0
9727,1.0,1,0,0,11,0,4.121959729255074,-1.7147984280919266,3,342.67,1,11.135528725660043,2.990719731730447,0
9728,1.0,1,0,0,13,0,5.433809335985194,-0.41551544396166595,3,347.0,1,13.114877048604,4.139158578011894,0
9729,1.0,1,0,0,15,0,4.087991088249925,-1.8451602459551701,3,377.34,1,15.0996688705415,2.4300984132930052,0
9730,1.0,1,0,0,16,0,5.217324207338505,-0.7465479572870606,3,389.11,1,16.09347693943108,4.048300623720694,0
9731,1.0,1,0,0,16,0,4.673482826170178,-1.439695137847006,3,451.77,1,16.09347693943108,3.498324092392878,0
9732,1.0,1,0,0,16,0,4.34536265030229,-1.8451602459551701,3,488.1,1,16.09347693943108,3.1954024686825586,0
9733,1.0,1,0,0,16,0,5.725543966437714,-0.23445731121448327,3,387.61,1,16.09347693943108,4.56746831880408,0
9734,1.0,1,0,0,16,0,5.011301738639416,-0.9288695140810151,3,380.0,1,16.09347693943108,3.9186013207882686,0
9735,1.0,1,0,0,18,0,4.144086654116915,-1.7147984280919266,3,350.33,1,18.083141320025124,3.026261478588814,0
9736,1.0,1,0,0,21,0,7.910898708590368,2.255493485460195,3,285.83,1,21.071307505705477,6.013666255091668,1
9737,1.0,1,0,0,23,0,4.466712392840524,-1.4271163556401458,3,362.79,1,23.065125189341593,3.0392705755684744,0
9738,1.0,1,0,0,11,3,5.544317700005174,-0.5108256237659907,3,426.3,1,11.532562594670797,3.9716117968398037,0
9739,1.0,1,0,0,11,3,6.219356805444395,0.1823215567939546,3,418.65,1,11.532562594670797,4.644967655862158,1
